ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetaNetworkGuru.java,com.cloud.baremetal.networkservice.BaremetaNetworkGuru,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,In class com.cloud.baremetal.networkservice.BaremetaNetworkGuru,com.cloud.baremetal.networkservice.BaremetaNetworkGuru,true,com.cloud.baremetal.networkservice.BaremetaNetworkGuru,154,172,0,430,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,"In method com.cloud.baremetal.networkservice.BaremetaNetworkGuru.getBaremetalIp(NicProfile, Pod, VirtualMachineProfile, Network, String)",com.cloud.baremetal.networkservice.BaremetaNetworkGuru,getBaremetalIp,(Lcom/cloud/vm/NicProfile;Lcom/cloud/dc/Pod;Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/network/Network;Ljava/lang/String;)V,false,true,At BaremetaNetworkGuru.java:[line 156],com.cloud.baremetal.networkservice.BaremetaNetworkGuru,true,156,156,49,49,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,At BaremetaNetworkGuru.java:[line 156],com.cloud.baremetal.networkservice.BaremetaNetworkGuru,156,156,42,42,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1c9d285db49eb624bb6b7dcf7261af7e,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetaNetworkGuru.java,com.cloud.baremetal.networkservice.BaremetaNetworkGuru,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,In class com.cloud.baremetal.networkservice.BaremetaNetworkGuru,com.cloud.baremetal.networkservice.BaremetaNetworkGuru,true,com.cloud.baremetal.networkservice.BaremetaNetworkGuru,81,150,0,586,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,"In method com.cloud.baremetal.networkservice.BaremetaNetworkGuru.reserve(NicProfile, Network, VirtualMachineProfile, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetaNetworkGuru,reserve,(Lcom/cloud/vm/NicProfile;Lcom/cloud/network/Network;Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)V,false,true,At BaremetaNetworkGuru.java:[line 149],com.cloud.baremetal.networkservice.BaremetaNetworkGuru,true,149,149,288,288,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,At BaremetaNetworkGuru.java:[line 149],com.cloud.baremetal.networkservice.BaremetaNetworkGuru,149,149,285,285,BaremetaNetworkGuru.java,com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,java/com/cloud/baremetal/networkservice/BaremetaNetworkGuru.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a85626bce3c7d92f7e0ed22165e1186a,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpElement.java,com.cloud.baremetal.networkservice.BaremetalDhcpElement,BaremetalDhcpElement.java,com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpElement,com.cloud.baremetal.networkservice.BaremetalDhcpElement,true,com.cloud.baremetal.networkservice.BaremetalDhcpElement,100,104,0,166,BaremetalDhcpElement.java,com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,"In method com.cloud.baremetal.networkservice.BaremetalDhcpElement.implement(Network, NetworkOffering, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalDhcpElement,implement,(Lcom/cloud/network/Network;Lcom/cloud/offering/NetworkOffering;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalDhcpElement.java:[line 101],com.cloud.baremetal.networkservice.BaremetalDhcpElement,true,101,101,56,56,BaremetalDhcpElement.java,com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,At BaremetalDhcpElement.java:[line 101],com.cloud.baremetal.networkservice.BaremetalDhcpElement,101,101,53,53,BaremetalDhcpElement.java,com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpElement.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b5a3e974035697695e98c8e583f1c028,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,196,278,0,1298,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In method com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl.addDchpServer(AddBaremetalDhcpCmd),com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,addDchpServer,(Lorg/apache/cloudstack/api/AddBaremetalDhcpCmd;)Lcom/cloud/baremetal/database/BaremetalDhcpVO;,false,true,At BaremetalDhcpManagerImpl.java:[line 229],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,229,229,325,325,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,,,,,,,,,,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7fc849e5e9c4d940f7262e4a0ab38418,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,196,278,0,1298,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In method com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl.addDchpServer(AddBaremetalDhcpCmd),com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,addDchpServer,(Lorg/apache/cloudstack/api/AddBaremetalDhcpCmd;)Lcom/cloud/baremetal/database/BaremetalDhcpVO;,false,true,At BaremetalDhcpManagerImpl.java:[line 263],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,263,263,616,616,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,,,,,,,,,,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7fc849e5e9c4d940f7262e4a0ab38418,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,132,167,0,871,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl.addVirtualMachineIntoNetwork(Network, NicProfile, VirtualMachineProfile, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,addVirtualMachineIntoNetwork,(Lcom/cloud/network/Network;Lcom/cloud/vm/NicProfile;Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalDhcpManagerImpl.java:[line 158],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,158,158,347,347,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,At BaremetalDhcpManagerImpl.java:[line 158],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,158,158,312,312,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,254d0c1bcad5e073c07e10dd6b3f06a7,0,2,117,At BaremetalDhcpManagerImpl.java:[line 159],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,159,159,326,326,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,132,167,0,871,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl.addVirtualMachineIntoNetwork(Network, NicProfile, VirtualMachineProfile, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,addVirtualMachineIntoNetwork,(Lcom/cloud/network/Network;Lcom/cloud/vm/NicProfile;Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalDhcpManagerImpl.java:[line 162],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,162,162,383,383,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,At BaremetalDhcpManagerImpl.java:[line 162],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,162,162,380,380,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,254d0c1bcad5e073c07e10dd6b3f06a7,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpManagerImpl.java,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,132,167,0,871,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,"In method com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl.addVirtualMachineIntoNetwork(Network, NicProfile, VirtualMachineProfile, DeployDestination, ReservationContext)",com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,addVirtualMachineIntoNetwork,(Lcom/cloud/network/Network;Lcom/cloud/vm/NicProfile;Lcom/cloud/vm/VirtualMachineProfile;Lcom/cloud/deploy/DeployDestination;Lcom/cloud/vm/ReservationContext;)Z,false,true,At BaremetalDhcpManagerImpl.java:[line 166],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,true,166,166,412,412,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,At BaremetalDhcpManagerImpl.java:[line 152],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,152,152,240,240,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,254d0c1bcad5e073c07e10dd6b3f06a7,2,2,117,At BaremetalDhcpManagerImpl.java:[line 153],com.cloud.baremetal.networkservice.BaremetalDhcpManagerImpl,153,153,247,247,BaremetalDhcpManagerImpl.java,com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpManagerImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpResourceBase.java,com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,BaremetalDhcpResourceBase.java,com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,true,com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,132,133,0,97,BaremetalDhcpResourceBase.java,com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,In method com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase.execute(ReadyCommand),com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,execute,(Lcom/cloud/agent/api/ReadyCommand;)Lcom/cloud/agent/api/ReadyAnswer;,false,true,At BaremetalDhcpResourceBase.java:[line 132],com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,true,132,132,30,30,BaremetalDhcpResourceBase.java,com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,At BaremetalDhcpResourceBase.java:[line 132],com.cloud.baremetal.networkservice.BaremetalDhcpResourceBase,132,132,27,27,BaremetalDhcpResourceBase.java,com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f6c4e33ec24e0bf0df33d677b12a6bc0,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDhcpdResource.java,com.cloud.baremetal.networkservice.BaremetalDhcpdResource,BaremetalDhcpdResource.java,com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,In class com.cloud.baremetal.networkservice.BaremetalDhcpdResource,com.cloud.baremetal.networkservice.BaremetalDhcpdResource,true,com.cloud.baremetal.networkservice.BaremetalDhcpdResource,48,99,0,915,BaremetalDhcpdResource.java,com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,"In method com.cloud.baremetal.networkservice.BaremetalDhcpdResource.configure(String, Map)",com.cloud.baremetal.networkservice.BaremetalDhcpdResource,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At BaremetalDhcpdResource.java:[line 51],com.cloud.baremetal.networkservice.BaremetalDhcpdResource,true,51,51,40,40,BaremetalDhcpdResource.java,com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,At BaremetalDhcpdResource.java:[line 51],com.cloud.baremetal.networkservice.BaremetalDhcpdResource,51,51,28,28,BaremetalDhcpdResource.java,com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,java/com/cloud/baremetal/networkservice/BaremetalDhcpdResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,abf503f820cb7bb815d34bbb8c7ce8ee,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaremetalDnsmasqResource.java,com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,BaremetalDnsmasqResource.java,com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,java/com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,In class com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,true,com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,48,91,0,661,BaremetalDnsmasqResource.java,com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,java/com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,"In method com.cloud.baremetal.networkservice.BaremetalDnsmasqResource.configure(String, Map)",com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At BaremetalDnsmasqResource.java:[line 51],com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,true,51,51,42,42,BaremetalDnsmasqResource.java,com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,java/com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,At BaremetalDnsmasqResource.java:[line 51],com.cloud.baremetal.networkservice.BaremetalDnsmasqResource,51,51,35,35,BaremetalDnsmasqResource.java,com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,java/com/cloud/baremetal/networkservice/BaremetalDnsmasqResource.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,aed7ac4738fff04084ea85adf87a87d7,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
