ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,String/1/Message,String/1/_value,String/1/_role
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 100],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,100,100,118,118,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 100],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,100,100,115,115,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,0,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 102],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,102,102,152,152,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 102],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,102,102,149,149,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,1,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 111],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,111,111,241,241,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 111],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,111,111,238,238,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,2,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 125],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,125,125,366,366,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 125],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,125,125,363,363,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,3,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 128],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,128,128,434,434,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 128],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,128,128,431,431,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,4,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 136],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,136,136,493,493,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 136],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,136,136,490,490,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,5,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,94,145,0,975,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.getPifs(),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,getPifs,()V,false,true,At BridgeVifDriver.java:[line 139],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,139,139,561,561,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 139],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,139,139,558,558,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4d71a881e981b043d5adc7ef155a51d4,6,6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,159,182,0,454,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.matchPifFileInDirectory(String),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,matchPifFileInDirectory,(Ljava/lang/String;)Ljava/lang/String;,false,true,At BridgeVifDriver.java:[line 167],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,167,167,114,114,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 167],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,167,167,111,111,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3fcebbfd2f023df8f91fae4e5b9151c7,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,159,182,0,454,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.matchPifFileInDirectory(String),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,matchPifFileInDirectory,(Ljava/lang/String;)Ljava/lang/String;,false,true,At BridgeVifDriver.java:[line 175],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,175,175,185,185,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 175],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,175,175,182,182,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3fcebbfd2f023df8f91fae4e5b9151c7,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,159,182,0,454,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.matchPifFileInDirectory(String),com.cloud.hypervisor.kvm.resource.BridgeVifDriver,matchPifFileInDirectory,(Ljava/lang/String;)Ljava/lang/String;,false,true,At BridgeVifDriver.java:[line 181],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,181,181,239,239,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 181],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,181,181,236,236,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3fcebbfd2f023df8f91fae4e5b9151c7,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,197,266,0,1224,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,"In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.plug(NicTO, String, String, Map)",com.cloud.hypervisor.kvm.resource.BridgeVifDriver,plug,(Lcom/cloud/agent/api/to/NicTO;Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$InterfaceDef;,false,true,At BridgeVifDriver.java:[line 198],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,198,198,31,31,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 198],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,198,198,28,28,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,aff909344eb4641a277950a2b8e74eeb,0,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,197,266,0,1224,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,"In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.plug(NicTO, String, String, Map)",com.cloud.hypervisor.kvm.resource.BridgeVifDriver,plug,(Lcom/cloud/agent/api/to/NicTO;Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$InterfaceDef;,false,true,At BridgeVifDriver.java:[line 200],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,200,200,67,67,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 200],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,200,200,64,64,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,aff909344eb4641a277950a2b8e74eeb,1,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,197,266,0,1224,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,"In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.plug(NicTO, String, String, Map)",com.cloud.hypervisor.kvm.resource.BridgeVifDriver,plug,(Lcom/cloud/agent/api/to/NicTO;Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$InterfaceDef;,false,true,At BridgeVifDriver.java:[line 223],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,223,223,266,266,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 223],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,223,223,263,263,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,aff909344eb4641a277950a2b8e74eeb,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BridgeVifDriver.java,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,In class com.cloud.hypervisor.kvm.resource.BridgeVifDriver,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,197,266,0,1224,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,"In method com.cloud.hypervisor.kvm.resource.BridgeVifDriver.plug(NicTO, String, String, Map)",com.cloud.hypervisor.kvm.resource.BridgeVifDriver,plug,(Lcom/cloud/agent/api/to/NicTO;Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)Lcom/cloud/hypervisor/kvm/resource/LibvirtVMDef$InterfaceDef;,false,true,At BridgeVifDriver.java:[line 246],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,true,246,246,514,514,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,At BridgeVifDriver.java:[line 246],com.cloud.hypervisor.kvm.resource.BridgeVifDriver,246,246,511,511,BridgeVifDriver.java,com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,aff909344eb4641a277950a2b8e74eeb,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
