ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,Method/SourceLine/0/_synthetic,SourceLine/0/_synthetic,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 216],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,216,216,248,248,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 215],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,215,215,238,238,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6ed4f805c3634a057b32fb976c05758e,1,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 242],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,242,242,473,473,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 241],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,241,241,463,463,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f1eada28c01660c5e25aa3684a70811c,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 277],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,277,277,717,717,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 275],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,275,275,689,689,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6ed4f805c3634a057b32fb976c05758e,2,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 298],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,298,298,933,933,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 298],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,298,298,930,930,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6ed4f805c3634a057b32fb976c05758e,3,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 303],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,303,303,1000,1000,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 303],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,303,303,997,997,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,26abdd190a205a946f2f88474d74419a,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 354],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,354,354,1691,1691,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 354],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,354,354,1686,1686,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f1eada28c01660c5e25aa3684a70811c,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,180,375,0,3828,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.find(long, Long, Long, URI, String, String, List)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,find,(JLjava/lang/Long;Ljava/lang/Long;Ljava/net/URI;Ljava/lang/String;Ljava/lang/String;Ljava/util/List;)Ljava/util/Map;,false,true,At XcpServerDiscoverer.java:[line 372],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,372,372,1805,1805,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 372],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,372,372,1800,1800,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6ed4f805c3634a057b32fb976c05758e,4,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,149,172,0,683,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.poolHasHotFix(Connection, String, String)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,poolHasHotFix,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;Ljava/lang/String;)Z,false,true,At XcpServerDiscoverer.java:[line 161],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,161,161,185,185,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 161],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,161,161,182,182,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2e8bada0c571ac880b58a7acfb5ac224,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,149,172,0,683,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.poolHasHotFix(Connection, String, String)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,poolHasHotFix,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;Ljava/lang/String;)Z,false,true,At XcpServerDiscoverer.java:[line 168],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,168,168,236,236,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 168],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,168,168,233,233,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2e8bada0c571ac880b58a7acfb5ac224,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,149,172,0,683,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.poolHasHotFix(Connection, String, String)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,poolHasHotFix,(Lcom/xensource/xenapi/Connection;Ljava/lang/String;Ljava/lang/String;)Z,false,true,At XcpServerDiscoverer.java:[line 170],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,170,170,271,271,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 170],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,170,170,268,268,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2e8bada0c571ac880b58a7acfb5ac224,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,549,621,0,1525,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.processConnect(Host, StartupCommand, boolean)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,processConnect,(Lcom/cloud/host/Host;Lcom/cloud/agent/api/StartupCommand;Z)V,false,true,At XcpServerDiscoverer.java:[line 568],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,568,568,197,197,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 567],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,567,567,187,187,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d3f77e5debf46a4aba78b523c1979dce,0,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In XcpServerDiscoverer.java,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,In class com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,549,621,0,1525,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,"In method com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer.processConnect(Host, StartupCommand, boolean)",com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,processConnect,(Lcom/cloud/host/Host;Lcom/cloud/agent/api/StartupCommand;Z)V,false,true,At XcpServerDiscoverer.java:[line 582],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,true,582,582,369,369,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,At XcpServerDiscoverer.java:[line 581],com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer,581,581,359,359,XcpServerDiscoverer.java,com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,java/com/cloud/hypervisor/xenserver/discoverer/XcpServerDiscoverer.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a69d428577fc8c830b2f2bcdead061dc,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
