ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,616,634,0,365,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.getSystemVMPatchIsoFile(),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,getSystemVMPatchIsoFile,()Ljava/io/File;,false,true,At Ovm3StoragePool.java:[line 631],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,631,631,195,195,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 632],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,632,632,192,192,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2ff1571a16d15fcda8672f1a7225981f,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,143,179,0,563,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareForPool(),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareForPool,()Z,false,true,At Ovm3StoragePool.java:[line 149],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,149,149,74,74,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 149],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,149,149,71,71,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6995139d0d1adb3bd8c57b286550f543,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,143,179,0,563,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareForPool(),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareForPool,()Z,false,true,At Ovm3StoragePool.java:[line 164],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,164,164,189,189,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 162],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,162,162,181,181,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,243eb243f1d6244a72a9db59455535a9,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,143,179,0,563,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareForPool(),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareForPool,()Z,false,true,At Ovm3StoragePool.java:[line 169],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,169,169,229,229,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 167],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,167,167,221,221,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c17cc11111d296416cb695034fdad5f3,0,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,143,179,0,563,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareForPool(),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareForPool,()Z,false,true,At Ovm3StoragePool.java:[line 176],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,176,176,287,287,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 175],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,175,175,279,279,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c17cc11111d296416cb695034fdad5f3,1,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,446,503,0,866,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,"In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareSecondaryStorageStore(String, String, String)",com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareSecondaryStorageStore,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,true,At Ovm3StoragePool.java:[line 469],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,469,469,196,196,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 470],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,470,470,193,193,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2f58b9ccd3f6d947caa04722a7e2b487,0,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,446,503,0,866,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,"In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareSecondaryStorageStore(String, String, String)",com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareSecondaryStorageStore,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,true,At Ovm3StoragePool.java:[line 474],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,474,474,240,240,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 475],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,475,475,237,237,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2f58b9ccd3f6d947caa04722a7e2b487,1,1,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,446,503,0,866,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,"In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.prepareSecondaryStorageStore(String, String, String)",com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,prepareSecondaryStorageStore,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,true,At Ovm3StoragePool.java:[line 492],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,492,492,337,337,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 489],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,489,489,327,327,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7b55555532732c85abbcd9ca96e72712,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,80,87,0,188,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.setRoles(Pool),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,setRoles,(Lcom/cloud/hypervisor/ovm3/objects/Pool;)V,false,true,At Ovm3StoragePool.java:[line 84],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,84,84,55,55,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 83],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,83,83,47,47,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,848cb05da6eaa0f38a6f9f5fedb45c96,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,535,557,0,525,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,"In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.setupNfsStorage(URI, String)",com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,setupNfsStorage,(Ljava/net/URI;Ljava/lang/String;)Ljava/lang/String;,false,true,At Ovm3StoragePool.java:[line 552],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,552,552,204,204,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 551],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,551,551,194,194,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cb90e7d4e290a3cccdfb5497d6229060,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,191,250,0,970,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.setupPool(StorageFilerTO),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,setupPool,(Lcom/cloud/agent/api/to/StorageFilerTO;)Ljava/lang/Boolean;,false,true,At Ovm3StoragePool.java:[line 206],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,206,206,198,198,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 206],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,206,206,195,195,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6f74473105457e757d2512ff60173929,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,515,522,0,196,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.setupSecondaryStorage(String),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,setupSecondaryStorage,(Ljava/lang/String;)Ljava/lang/String;,false,true,At Ovm3StoragePool.java:[line 521],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,521,521,81,81,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 521],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,521,521,78,78,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,68f9e1032d6fd062050b1408cc857d1a,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,97,105,0,216,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.takeOwnership(Pool),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,takeOwnership,(Lcom/cloud/hypervisor/ovm3/objects/Pool;)V,false,true,At Ovm3StoragePool.java:[line 97],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,97,97,28,28,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 97],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,97,97,25,25,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f33e12de96351203d553165b2bd852be,0,0,117,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In Ovm3StoragePool.java,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In class com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,97,105,0,216,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,In method com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool.takeOwnership(Pool),com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,takeOwnership,(Lcom/cloud/hypervisor/ovm3/objects/Pool;)V,false,true,At Ovm3StoragePool.java:[line 102],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,true,102,102,79,79,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,At Ovm3StoragePool.java:[line 101],com.cloud.hypervisor.ovm3.resources.helpers.Ovm3StoragePool,101,101,71,71,Ovm3StoragePool.java,com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,java/com/cloud/hypervisor/ovm3/resources/helpers/Ovm3StoragePool.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d6cda651f14ea511a26b8512dbb98e0b,0,0,117,,,,,,,,,,,,,,,,,,,,,
