ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/_role,String/1/Message,String/1/_value,String/1/_role,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 142],com.cloud.storage.template.S3TemplateDownloader,true,142,142,246,246,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,15b115e85e81a9521c1f09df9d865a9a,2,6,117,At S3TemplateDownloader.java:[line 142],com.cloud.storage.template.S3TemplateDownloader,142,142,243,243,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 153],com.cloud.storage.template.S3TemplateDownloader,true,153,153,339,339,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,15b115e85e81a9521c1f09df9d865a9a,3,6,117,At S3TemplateDownloader.java:[line 153],com.cloud.storage.template.S3TemplateDownloader,153,153,336,336,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 165],com.cloud.storage.template.S3TemplateDownloader,true,165,165,405,405,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,15b115e85e81a9521c1f09df9d865a9a,4,6,117,At S3TemplateDownloader.java:[line 165],com.cloud.storage.template.S3TemplateDownloader,165,165,402,402,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 171],com.cloud.storage.template.S3TemplateDownloader,true,171,171,474,474,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b0944059c7c51a702f9405994eb422d8,0,1,117,At S3TemplateDownloader.java:[line 171],com.cloud.storage.template.S3TemplateDownloader,171,171,471,471,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 219],com.cloud.storage.template.S3TemplateDownloader,true,219,219,635,635,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,15b115e85e81a9521c1f09df9d865a9a,5,6,117,At S3TemplateDownloader.java:[line 219],com.cloud.storage.template.S3TemplateDownloader,219,219,632,632,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 225],com.cloud.storage.template.S3TemplateDownloader,true,225,225,741,741,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.info(...),Logger.info(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b0944059c7c51a702f9405994eb422d8,1,1,117,At S3TemplateDownloader.java:[line 225],com.cloud.storage.template.S3TemplateDownloader,225,225,738,738,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader,com.cloud.storage.template.S3TemplateDownloader,true,com.cloud.storage.template.S3TemplateDownloader,111,238,0,1364,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,"In method com.cloud.storage.template.S3TemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.S3TemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At S3TemplateDownloader.java:[line 227],com.cloud.storage.template.S3TemplateDownloader,true,227,227,830,830,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,15b115e85e81a9521c1f09df9d865a9a,6,6,117,At S3TemplateDownloader.java:[line 227],com.cloud.storage.template.S3TemplateDownloader,227,227,827,827,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.trace(...) might be used to include CRLF characters into log messages,In S3TemplateDownloader.java,com.cloud.storage.template.S3TemplateDownloader$1,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In class com.cloud.storage.template.S3TemplateDownloader$1,com.cloud.storage.template.S3TemplateDownloader$1,true,com.cloud.storage.template.S3TemplateDownloader$1,198,211,0,318,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,In method com.cloud.storage.template.S3TemplateDownloader$1.progressChanged(ProgressEvent),com.cloud.storage.template.S3TemplateDownloader$1,progressChanged,(Lcom/amazonaws/event/ProgressEvent;)V,false,true,At S3TemplateDownloader.java:[line 200],com.cloud.storage.template.S3TemplateDownloader$1,true,200,200,116,116,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method Logger.trace(...),Logger.trace(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d5d82d8f658c8aa6c62977efc7d0daa1,0,0,117,At S3TemplateDownloader.java:[line 200],com.cloud.storage.template.S3TemplateDownloader$1,200,200,113,113,S3TemplateDownloader.java,com/cloud/storage/template/S3TemplateDownloader.java,java/com/cloud/storage/template/S3TemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In ScpTemplateDownloader.java,com.cloud.storage.template.ScpTemplateDownloader,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,In class com.cloud.storage.template.ScpTemplateDownloader,com.cloud.storage.template.ScpTemplateDownloader,true,com.cloud.storage.template.ScpTemplateDownloader,37,51,0,347,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,"In method new com.cloud.storage.template.ScpTemplateDownloader(StorageLayer, String, String, long, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.ScpTemplateDownloader,<init>,(Lcom/cloud/storage/StorageLayer;Ljava/lang/String;Ljava/lang/String;JLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)V,false,true,At ScpTemplateDownloader.java:[line 43],com.cloud.storage.template.ScpTemplateDownloader,true,43,43,54,54,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,97e52dc1f9c3d3fe4c9d2cdf91417e07,0,0,117,At ScpTemplateDownloader.java:[line 43],com.cloud.storage.template.ScpTemplateDownloader,43,43,51,51,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ScpTemplateDownloader.java,com.cloud.storage.template.ScpTemplateDownloader,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,In class com.cloud.storage.template.ScpTemplateDownloader,com.cloud.storage.template.ScpTemplateDownloader,true,com.cloud.storage.template.ScpTemplateDownloader,55,138,0,1468,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,"In method com.cloud.storage.template.ScpTemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.ScpTemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At ScpTemplateDownloader.java:[line 111],com.cloud.storage.template.ScpTemplateDownloader,true,111,111,338,338,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,874ce35b8cce2e00b449e726e7cd7dc8,0,0,117,At ScpTemplateDownloader.java:[line 111],com.cloud.storage.template.ScpTemplateDownloader,111,111,335,335,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In ScpTemplateDownloader.java,com.cloud.storage.template.ScpTemplateDownloader,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,In class com.cloud.storage.template.ScpTemplateDownloader,com.cloud.storage.template.ScpTemplateDownloader,true,com.cloud.storage.template.ScpTemplateDownloader,55,138,0,1468,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,"In method com.cloud.storage.template.ScpTemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.ScpTemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At ScpTemplateDownloader.java:[line 126],com.cloud.storage.template.ScpTemplateDownloader,true,126,126,544,544,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method Logger.warn(...),Logger.warn(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9fa6c2a5304d1f04c51bd6ecf02b111c,0,0,117,At ScpTemplateDownloader.java:[line 126],com.cloud.storage.template.ScpTemplateDownloader,126,126,539,539,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In ScpTemplateDownloader.java,com.cloud.storage.template.ScpTemplateDownloader,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,In class com.cloud.storage.template.ScpTemplateDownloader,com.cloud.storage.template.ScpTemplateDownloader,true,com.cloud.storage.template.ScpTemplateDownloader,55,138,0,1468,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,"In method com.cloud.storage.template.ScpTemplateDownloader.download(boolean, TemplateDownloader$DownloadCompleteCallback)",com.cloud.storage.template.ScpTemplateDownloader,download,(ZLcom/cloud/storage/template/TemplateDownloader$DownloadCompleteCallback;)J,false,true,At ScpTemplateDownloader.java:[line 88],com.cloud.storage.template.ScpTemplateDownloader,true,88,88,185,185,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,c076f05c1bf8edcae7dbca4a8639f3db,0,0,22,At ScpTemplateDownloader.java:[line 88],com.cloud.storage.template.ScpTemplateDownloader,88,88,182,182,ScpTemplateDownloader.java,com/cloud/storage/template/ScpTemplateDownloader.java,java/com/cloud/storage/template/ScpTemplateDownloader.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TARProcessor.java,com.cloud.storage.template.TARProcessor,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,In class com.cloud.storage.template.TARProcessor,com.cloud.storage.template.TARProcessor,true,com.cloud.storage.template.TARProcessor,43,65,0,389,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,"In method com.cloud.storage.template.TARProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.TARProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At TARProcessor.java:[line 44],com.cloud.storage.template.TARProcessor,true,44,44,31,31,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cfd7ee3ba1e5e4e9bfbba97eb0b12922,0,1,117,At TARProcessor.java:[line 44],com.cloud.storage.template.TARProcessor,44,44,28,28,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TARProcessor.java,com.cloud.storage.template.TARProcessor,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,In class com.cloud.storage.template.TARProcessor,com.cloud.storage.template.TARProcessor,true,com.cloud.storage.template.TARProcessor,43,65,0,389,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,"In method com.cloud.storage.template.TARProcessor.process(String, Storage$ImageFormat, String, long)",com.cloud.storage.template.TARProcessor,process,(Ljava/lang/String;Lcom/cloud/storage/Storage$ImageFormat;Ljava/lang/String;J)Lcom/cloud/storage/template/Processor$FormatInfo;,false,true,At TARProcessor.java:[line 51],com.cloud.storage.template.TARProcessor,true,51,51,113,113,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cfd7ee3ba1e5e4e9bfbba97eb0b12922,1,1,117,At TARProcessor.java:[line 51],com.cloud.storage.template.TARProcessor,51,51,110,110,TARProcessor.java,com/cloud/storage/template/TARProcessor.java,java/com/cloud/storage/template/TARProcessor.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In TemplateDownloaderBase.java,com.cloud.storage.template.TemplateDownloaderBase,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,In class com.cloud.storage.template.TemplateDownloaderBase,com.cloud.storage.template.TemplateDownloaderBase,true,com.cloud.storage.template.TemplateDownloaderBase,65,66,0,72,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,In method com.cloud.storage.template.TemplateDownloaderBase.getDownloadLocalPath(),com.cloud.storage.template.TemplateDownloaderBase,getDownloadLocalPath,()Ljava/lang/String;,false,true,At TemplateDownloaderBase.java:[line 65],com.cloud.storage.template.TemplateDownloaderBase,true,65,65,8,8,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,9a35c2d2ed55a8dee5314432ee90cab9,0,0,22,At TemplateDownloaderBase.java:[line 65],com.cloud.storage.template.TemplateDownloaderBase,65,65,5,5,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In TemplateDownloaderBase.java,com.cloud.storage.template.TemplateDownloaderBase,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,In class com.cloud.storage.template.TemplateDownloaderBase,com.cloud.storage.template.TemplateDownloaderBase,true,com.cloud.storage.template.TemplateDownloaderBase,105,123,0,187,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,In method com.cloud.storage.template.TemplateDownloaderBase.stopDownload(),com.cloud.storage.template.TemplateDownloaderBase,stopDownload,()Z,false,true,At TemplateDownloaderBase.java:[line 119],com.cloud.storage.template.TemplateDownloaderBase,true,119,119,73,73,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,Sink method File(...),File(...),PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,72ee05dac980b7f57e03a0185c2e1b4f,0,0,22,At TemplateDownloaderBase.java:[line 119],com.cloud.storage.template.TemplateDownloaderBase,119,119,70,70,TemplateDownloaderBase.java,com/cloud/storage/template/TemplateDownloaderBase.java,java/com/cloud/storage/template/TemplateDownloaderBase.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateLocation.java,com.cloud.storage.template.TemplateLocation,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In class com.cloud.storage.template.TemplateLocation,com.cloud.storage.template.TemplateLocation,true,com.cloud.storage.template.TemplateLocation,198,210,0,242,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,In method com.cloud.storage.template.TemplateLocation.addFormat(Processor$FormatInfo),com.cloud.storage.template.TemplateLocation,addFormat,(Lcom/cloud/storage/template/Processor$FormatInfo;)Z,false,true,At TemplateLocation.java:[line 202],com.cloud.storage.template.TemplateLocation,true,202,202,86,86,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method Logger.debug(...),Logger.debug(...),CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,aafebe2aff6bc00309e02871f45cb014,0,0,117,At TemplateLocation.java:[line 202],com.cloud.storage.template.TemplateLocation,202,202,83,83,TemplateLocation.java,com/cloud/storage/template/TemplateLocation.java,java/com/cloud/storage/template/TemplateLocation.java,Sink method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
