ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NetworkOfferingUsageParser.java,com.cloud.usage.parser.NetworkOfferingUsageParser,NetworkOfferingUsageParser.java,com/cloud/usage/parser/NetworkOfferingUsageParser.java,java/com/cloud/usage/parser/NetworkOfferingUsageParser.java,In class com.cloud.usage.parser.NetworkOfferingUsageParser,com.cloud.usage.parser.NetworkOfferingUsageParser,true,com.cloud.usage.parser.NetworkOfferingUsageParser,59,123,0,935,NetworkOfferingUsageParser.java,com/cloud/usage/parser/NetworkOfferingUsageParser.java,java/com/cloud/usage/parser/NetworkOfferingUsageParser.java,"In method com.cloud.usage.parser.NetworkOfferingUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.NetworkOfferingUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At NetworkOfferingUsageParser.java:[line 60],com.cloud.usage.parser.NetworkOfferingUsageParser,true,60,60,34,34,NetworkOfferingUsageParser.java,com/cloud/usage/parser/NetworkOfferingUsageParser.java,java/com/cloud/usage/parser/NetworkOfferingUsageParser.java,At NetworkOfferingUsageParser.java:[line 60],com.cloud.usage.parser.NetworkOfferingUsageParser,60,60,31,31,NetworkOfferingUsageParser.java,com/cloud/usage/parser/NetworkOfferingUsageParser.java,java/com/cloud/usage/parser/NetworkOfferingUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,f5e7d5533b9978302fae11aace96155a,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NetworkUsageParser.java,com.cloud.usage.parser.NetworkUsageParser,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,In class com.cloud.usage.parser.NetworkUsageParser,com.cloud.usage.parser.NetworkUsageParser,true,com.cloud.usage.parser.NetworkUsageParser,59,141,0,1532,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,"In method com.cloud.usage.parser.NetworkUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.NetworkUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At NetworkUsageParser.java:[line 60],com.cloud.usage.parser.NetworkUsageParser,true,60,60,34,34,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,At NetworkUsageParser.java:[line 60],com.cloud.usage.parser.NetworkUsageParser,60,60,31,31,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4469a8bcaf7fd574511b963d32581b13,0,2,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NetworkUsageParser.java,com.cloud.usage.parser.NetworkUsageParser,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,In class com.cloud.usage.parser.NetworkUsageParser,com.cloud.usage.parser.NetworkUsageParser,true,com.cloud.usage.parser.NetworkUsageParser,59,141,0,1532,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,"In method com.cloud.usage.parser.NetworkUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.NetworkUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At NetworkUsageParser.java:[line 104],com.cloud.usage.parser.NetworkUsageParser,true,104,104,521,521,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,At NetworkUsageParser.java:[line 105],com.cloud.usage.parser.NetworkUsageParser,105,105,518,518,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4469a8bcaf7fd574511b963d32581b13,1,2,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NetworkUsageParser.java,com.cloud.usage.parser.NetworkUsageParser,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,In class com.cloud.usage.parser.NetworkUsageParser,com.cloud.usage.parser.NetworkUsageParser,true,com.cloud.usage.parser.NetworkUsageParser,59,141,0,1532,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,"In method com.cloud.usage.parser.NetworkUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.NetworkUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At NetworkUsageParser.java:[line 134],com.cloud.usage.parser.NetworkUsageParser,true,134,134,838,838,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,At NetworkUsageParser.java:[line 134],com.cloud.usage.parser.NetworkUsageParser,134,134,835,835,NetworkUsageParser.java,com/cloud/usage/parser/NetworkUsageParser.java,java/com/cloud/usage/parser/NetworkUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4469a8bcaf7fd574511b963d32581b13,2,2,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PortForwardingUsageParser.java,com.cloud.usage.parser.PortForwardingUsageParser,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,In class com.cloud.usage.parser.PortForwardingUsageParser,com.cloud.usage.parser.PortForwardingUsageParser,true,com.cloud.usage.parser.PortForwardingUsageParser,139,161,0,487,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,"In method com.cloud.usage.parser.PortForwardingUsageParser.createUsageRecord(int, long, Date, Date, AccountVO, long, long)",com.cloud.usage.parser.PortForwardingUsageParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JJ)V,true,true,At PortForwardingUsageParser.java:[line 140],com.cloud.usage.parser.PortForwardingUsageParser,true,140,140,36,36,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,At PortForwardingUsageParser.java:[line 140],com.cloud.usage.parser.PortForwardingUsageParser,140,140,33,33,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,18586d11bd4d6bae6ed4f19842f42097,0,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PortForwardingUsageParser.java,com.cloud.usage.parser.PortForwardingUsageParser,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,In class com.cloud.usage.parser.PortForwardingUsageParser,com.cloud.usage.parser.PortForwardingUsageParser,true,com.cloud.usage.parser.PortForwardingUsageParser,139,161,0,487,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,"In method com.cloud.usage.parser.PortForwardingUsageParser.createUsageRecord(int, long, Date, Date, AccountVO, long, long)",com.cloud.usage.parser.PortForwardingUsageParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JJ)V,true,true,At PortForwardingUsageParser.java:[line 149],com.cloud.usage.parser.PortForwardingUsageParser,true,149,149,147,147,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,At PortForwardingUsageParser.java:[line 150],com.cloud.usage.parser.PortForwardingUsageParser,150,150,144,144,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,18586d11bd4d6bae6ed4f19842f42097,1,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PortForwardingUsageParser.java,com.cloud.usage.parser.PortForwardingUsageParser,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,In class com.cloud.usage.parser.PortForwardingUsageParser,com.cloud.usage.parser.PortForwardingUsageParser,true,com.cloud.usage.parser.PortForwardingUsageParser,59,122,0,883,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,"In method com.cloud.usage.parser.PortForwardingUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.PortForwardingUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At PortForwardingUsageParser.java:[line 60],com.cloud.usage.parser.PortForwardingUsageParser,true,60,60,34,34,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,At PortForwardingUsageParser.java:[line 60],com.cloud.usage.parser.PortForwardingUsageParser,60,60,31,31,PortForwardingUsageParser.java,com/cloud/usage/parser/PortForwardingUsageParser.java,java/com/cloud/usage/parser/PortForwardingUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,102cf2724565f2fde443f22f0d98ffe2,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupUsageParser.java,com.cloud.usage.parser.SecurityGroupUsageParser,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,In class com.cloud.usage.parser.SecurityGroupUsageParser,com.cloud.usage.parser.SecurityGroupUsageParser,true,com.cloud.usage.parser.SecurityGroupUsageParser,140,161,0,521,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,"In method com.cloud.usage.parser.SecurityGroupUsageParser.createUsageRecord(int, long, Date, Date, AccountVO, long, long, long)",com.cloud.usage.parser.SecurityGroupUsageParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JJJ)V,true,true,At SecurityGroupUsageParser.java:[line 141],com.cloud.usage.parser.SecurityGroupUsageParser,true,141,141,36,36,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,At SecurityGroupUsageParser.java:[line 141],com.cloud.usage.parser.SecurityGroupUsageParser,141,141,33,33,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7531d939dceb53c3f72cf05314eb972c,0,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupUsageParser.java,com.cloud.usage.parser.SecurityGroupUsageParser,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,In class com.cloud.usage.parser.SecurityGroupUsageParser,com.cloud.usage.parser.SecurityGroupUsageParser,true,com.cloud.usage.parser.SecurityGroupUsageParser,140,161,0,521,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,"In method com.cloud.usage.parser.SecurityGroupUsageParser.createUsageRecord(int, long, Date, Date, AccountVO, long, long, long)",com.cloud.usage.parser.SecurityGroupUsageParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JJJ)V,true,true,At SecurityGroupUsageParser.java:[line 150],com.cloud.usage.parser.SecurityGroupUsageParser,true,150,150,157,157,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,At SecurityGroupUsageParser.java:[line 151],com.cloud.usage.parser.SecurityGroupUsageParser,151,151,154,154,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7531d939dceb53c3f72cf05314eb972c,1,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SecurityGroupUsageParser.java,com.cloud.usage.parser.SecurityGroupUsageParser,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,In class com.cloud.usage.parser.SecurityGroupUsageParser,com.cloud.usage.parser.SecurityGroupUsageParser,true,com.cloud.usage.parser.SecurityGroupUsageParser,59,123,0,925,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,"In method com.cloud.usage.parser.SecurityGroupUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.SecurityGroupUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At SecurityGroupUsageParser.java:[line 60],com.cloud.usage.parser.SecurityGroupUsageParser,true,60,60,34,34,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,At SecurityGroupUsageParser.java:[line 60],com.cloud.usage.parser.SecurityGroupUsageParser,60,60,31,31,SecurityGroupUsageParser.java,com/cloud/usage/parser/SecurityGroupUsageParser.java,java/com/cloud/usage/parser/SecurityGroupUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,5532f71e08f6a0655fda5e097fca43b2,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In StorageUsageParser.java,com.cloud.usage.parser.StorageUsageParser,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,In class com.cloud.usage.parser.StorageUsageParser,com.cloud.usage.parser.StorageUsageParser,true,com.cloud.usage.parser.StorageUsageParser,150,199,0,858,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,"In method com.cloud.usage.parser.StorageUsageParser.createUsageRecord(long, int, long, Date, Date, AccountVO, long, Long, long, Long)",com.cloud.usage.parser.StorageUsageParser,createUsageRecord,(JIJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JLjava/lang/Long;JLjava/lang/Long;)V,true,true,At StorageUsageParser.java:[line 151],com.cloud.usage.parser.StorageUsageParser,true,151,151,36,36,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,At StorageUsageParser.java:[line 151],com.cloud.usage.parser.StorageUsageParser,151,151,33,33,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8b268f90c0c5d9c1884dff5845107552,0,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In StorageUsageParser.java,com.cloud.usage.parser.StorageUsageParser,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,In class com.cloud.usage.parser.StorageUsageParser,com.cloud.usage.parser.StorageUsageParser,true,com.cloud.usage.parser.StorageUsageParser,150,199,0,858,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,"In method com.cloud.usage.parser.StorageUsageParser.createUsageRecord(long, int, long, Date, Date, AccountVO, long, Long, long, Long)",com.cloud.usage.parser.StorageUsageParser,createUsageRecord,(JIJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JLjava/lang/Long;JLjava/lang/Long;)V,true,true,At StorageUsageParser.java:[line 160],com.cloud.usage.parser.StorageUsageParser,true,160,160,157,157,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,At StorageUsageParser.java:[line 161],com.cloud.usage.parser.StorageUsageParser,161,161,154,154,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8b268f90c0c5d9c1884dff5845107552,1,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In StorageUsageParser.java,com.cloud.usage.parser.StorageUsageParser,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,In class com.cloud.usage.parser.StorageUsageParser,com.cloud.usage.parser.StorageUsageParser,true,com.cloud.usage.parser.StorageUsageParser,60,132,0,1051,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,"In method com.cloud.usage.parser.StorageUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.StorageUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At StorageUsageParser.java:[line 61],com.cloud.usage.parser.StorageUsageParser,true,61,61,34,34,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,At StorageUsageParser.java:[line 61],com.cloud.usage.parser.StorageUsageParser,61,61,31,31,StorageUsageParser.java,com/cloud/usage/parser/StorageUsageParser.java,java/com/cloud/usage/parser/StorageUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c4c39587c51912c5296c9fc0e056772e,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VMInstanceUsageParser.java,com.cloud.usage.parser.VMInstanceUsageParser,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,In class com.cloud.usage.parser.VMInstanceUsageParser,com.cloud.usage.parser.VMInstanceUsageParser,true,com.cloud.usage.parser.VMInstanceUsageParser,166,192,0,684,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,"In method com.cloud.usage.parser.VMInstanceUsageParser.createUsageRecord(int, long, Date, Date, AccountVO, long, String, long, long, long, String, Long, Long, Long)",com.cloud.usage.parser.VMInstanceUsageParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JLjava/lang/String;JJJLjava/lang/String;Ljava/lang/Long;Ljava/lang/Long;Ljava/lang/Long;)V,true,true,At VMInstanceUsageParser.java:[line 167],com.cloud.usage.parser.VMInstanceUsageParser,true,167,167,36,36,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,At VMInstanceUsageParser.java:[line 167],com.cloud.usage.parser.VMInstanceUsageParser,167,167,33,33,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,70654d8aac1bacfb262d7c87ec865489,0,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VMInstanceUsageParser.java,com.cloud.usage.parser.VMInstanceUsageParser,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,In class com.cloud.usage.parser.VMInstanceUsageParser,com.cloud.usage.parser.VMInstanceUsageParser,true,com.cloud.usage.parser.VMInstanceUsageParser,166,192,0,684,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,"In method com.cloud.usage.parser.VMInstanceUsageParser.createUsageRecord(int, long, Date, Date, AccountVO, long, String, long, long, long, String, Long, Long, Long)",com.cloud.usage.parser.VMInstanceUsageParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JLjava/lang/String;JJJLjava/lang/String;Ljava/lang/Long;Ljava/lang/Long;Ljava/lang/Long;)V,true,true,At VMInstanceUsageParser.java:[line 176],com.cloud.usage.parser.VMInstanceUsageParser,true,176,176,156,156,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,At VMInstanceUsageParser.java:[line 177],com.cloud.usage.parser.VMInstanceUsageParser,177,177,153,153,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,70654d8aac1bacfb262d7c87ec865489,1,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VMInstanceUsageParser.java,com.cloud.usage.parser.VMInstanceUsageParser,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,In class com.cloud.usage.parser.VMInstanceUsageParser,com.cloud.usage.parser.VMInstanceUsageParser,true,com.cloud.usage.parser.VMInstanceUsageParser,59,148,0,1448,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,"In method com.cloud.usage.parser.VMInstanceUsageParser.parse(AccountVO, Date, Date)",com.cloud.usage.parser.VMInstanceUsageParser,parse,(Lcom/cloud/user/AccountVO;Ljava/util/Date;Ljava/util/Date;)Z,true,true,At VMInstanceUsageParser.java:[line 60],com.cloud.usage.parser.VMInstanceUsageParser,true,60,60,34,34,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,At VMInstanceUsageParser.java:[line 60],com.cloud.usage.parser.VMInstanceUsageParser,60,60,31,31,VMInstanceUsageParser.java,com/cloud/usage/parser/VMInstanceUsageParser.java,java/com/cloud/usage/parser/VMInstanceUsageParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7bee16e7e0d899416ecaf3891d39ffea,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In VMSanpshotOnPrimaryParser.java,com.cloud.usage.parser.VMSanpshotOnPrimaryParser,VMSanpshotOnPrimaryParser.java,com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,java/com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,In class com.cloud.usage.parser.VMSanpshotOnPrimaryParser,com.cloud.usage.parser.VMSanpshotOnPrimaryParser,true,com.cloud.usage.parser.VMSanpshotOnPrimaryParser,106,127,0,584,VMSanpshotOnPrimaryParser.java,com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,java/com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,"In method com.cloud.usage.parser.VMSanpshotOnPrimaryParser.createUsageRecord(int, long, Date, Date, AccountVO, long, String, long, long, long, Long)",com.cloud.usage.parser.VMSanpshotOnPrimaryParser,createUsageRecord,(IJLjava/util/Date;Ljava/util/Date;Lcom/cloud/user/AccountVO;JLjava/lang/String;JJJLjava/lang/Long;)V,true,true,At VMSanpshotOnPrimaryParser.java:[line 107],com.cloud.usage.parser.VMSanpshotOnPrimaryParser,true,107,107,36,36,VMSanpshotOnPrimaryParser.java,com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,java/com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,At VMSanpshotOnPrimaryParser.java:[line 107],com.cloud.usage.parser.VMSanpshotOnPrimaryParser,107,107,33,33,VMSanpshotOnPrimaryParser.java,com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,java/com/cloud/usage/parser/VMSanpshotOnPrimaryParser.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,cf4101e0a1b756e7652a23e158cc93d1,0,1,117,
