ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In DeployBroker.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,83,144,0,1214,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,execute,()Ljava/util/List;,false,true,At DeployBroker.java:[line 119],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,119,119,280,280,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,69c3981a2fb707f5a9902534e50e0d83,1,1,117,At DeployBroker.java:[line 119],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,119,119,275,275,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DeployBroker.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,83,144,0,1214,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,execute,()Ljava/util/List;,false,true,At DeployBroker.java:[line 132],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,132,132,514,514,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c1e0a4360f2c5a7be4d2d11bfdf61767,0,2,117,At DeployBroker.java:[line 132],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,132,132,509,509,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DeployBroker.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,83,144,0,1214,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,execute,()Ljava/util/List;,false,true,At DeployBroker.java:[line 137],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,137,137,562,562,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c1e0a4360f2c5a7be4d2d11bfdf61767,1,2,117,At DeployBroker.java:[line 137],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,137,137,557,557,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DeployBroker.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,83,144,0,1214,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,execute,()Ljava/util/List;,false,true,At DeployBroker.java:[line 142],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,142,142,610,610,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,c1e0a4360f2c5a7be4d2d11bfdf61767,2,2,117,At DeployBroker.java:[line 142],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,142,142,605,605,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DeployBroker.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,148,161,0,202,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker.handleUnrecoverableEvent(PodEvent),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,handleUnrecoverableEvent,(Lorg/eclipse/che/workspace/infrastructure/kubernetes/namespace/event/PodEvent;)V,false,true,At DeployBroker.java:[line 150],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,true,150,150,46,46,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,dca983d04728905facb7ef0e567f249c,0,0,117,At DeployBroker.java:[line 148],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,148,148,1,1,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,At DeployBroker.java:[line 149],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,149,149,6,6,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,At DeployBroker.java:[line 152],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,152,152,25,25,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,At DeployBroker.java:[line 155],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.DeployBroker,155,155,42,42,DeployBroker.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/DeployBroker.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\DeployBroker.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In ListenBrokerEvents.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,ListenBrokerEvents.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/ListenBrokerEvents.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\ListenBrokerEvents.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,57,66,0,184,ListenBrokerEvents.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/ListenBrokerEvents.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\ListenBrokerEvents.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,execute,()Ljava/util/List;,false,true,At ListenBrokerEvents.java:[line 60],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,true,60,60,29,29,ListenBrokerEvents.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/ListenBrokerEvents.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\ListenBrokerEvents.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,25de2061faa1cbacb0606fe28f48e5a8,0,0,117,At ListenBrokerEvents.java:[line 60],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.ListenBrokerEvents,60,60,26,26,ListenBrokerEvents.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/ListenBrokerEvents.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\ListenBrokerEvents.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In WaitBrokerResult.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,WaitBrokerResult.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/WaitBrokerResult.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\WaitBrokerResult.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,59,78,0,400,WaitBrokerResult.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/WaitBrokerResult.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\WaitBrokerResult.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult.execute(),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,execute,()Ljava/util/List;,false,true,At WaitBrokerResult.java:[line 63],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,true,63,63,37,37,WaitBrokerResult.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/WaitBrokerResult.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\WaitBrokerResult.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fd6b4003cd87c49b4f5ed0ed05d7825f,0,0,117,At WaitBrokerResult.java:[line 63],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.brokerphases.WaitBrokerResult,63,63,34,34,WaitBrokerResult.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/brokerphases/WaitBrokerResult.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\brokerphases\WaitBrokerResult.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In BrokerService.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,95,102,0,183,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService.handle(BrokerStatusChangedEvent),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,handle,(Lorg/eclipse/che/api/workspace/shared/dto/event/BrokerStatusChangedEvent;)V,false,true,At BrokerService.java:[line 98],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,true,98,98,42,42,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,dedd521049ef7efa242810669da24446,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Method usage not detected,not detected,Method usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In BrokerService.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,106,116,0,224,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService.parseTooling(String),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,parseTooling,(Ljava/lang/String;)Ljava/util/List;,false,true,At BrokerService.java:[line 113],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,true,113,113,83,83,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,96904a288528731f9ff36fa5da2ba3d1,0,0,117,At BrokerService.java:[line 113],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerService,113,113,79,79,BrokerService.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerService.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerService.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In BrokerStatusListener.java,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,BrokerStatusListener.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerStatusListener.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerStatusListener.java,In class org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,true,org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,56,95,0,451,BrokerStatusListener.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerStatusListener.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerStatusListener.java,In method org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener.onEvent(BrokerEvent),org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,onEvent,(Lorg/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerEvent;)V,false,true,At BrokerStatusListener.java:[line 74],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,true,74,74,114,114,BrokerStatusListener.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerStatusListener.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerStatusListener.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,43ffff4dfac7a2c8fe72abe67e81e966,0,0,117,At BrokerStatusListener.java:[line 74],org.eclipse.che.workspace.infrastructure.kubernetes.wsplugins.events.BrokerStatusListener,74,74,110,110,BrokerStatusListener.java,org/eclipse/che/workspace/infrastructure/kubernetes/wsplugins/events/BrokerStatusListener.java,org\eclipse\che\workspace\infrastructure\kubernetes\wsplugins\events\BrokerStatusListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
